LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.728194921900002,-80.3579631929,3040200041650,257000.0,8925,1322,8211,10099.9,36191.9,13755.1,57136.1,20528.2,8445.7,64,0,9,4
25.6215790336,-80.351293135,3050290110110,302500.0,10340,2419,2559,4131.9,14941.1,9826.3,76778.7,27251.0,8967.8,35,0,5,2
25.682033176799997,-80.42821415270001,3059030451110,305000.0,4870,2282,1704,15824.6,46937.5,40204.5,84771.3,37832.8,12911.0,22,0,1,4
25.8359574918,-80.2709480864,431170112970,275000.0,5400,1756,1995,2047.9,38650.1,5655.4,33522.1,31594.8,10272.6,87,0,11,4
25.738993941599997,-80.3666648654,3040170300220,320000.0,7875,1456,1224,14912.7,39743.5,13246.5,58821.1,25338.1,5773.3,57,0,5,4
25.659356487399997,-80.4303325842,3059100380310,299900.0,4590,1713,3569,7544.9,43992.7,34327.5,89067.5,39901.4,14347.9,19,0,12,4
25.456611106399997,-80.44626047109999,1079200134690,170000.0,3924,1701,0,11474.1,35234.8,23615.5,143186.3,94911.7,4792.7,11,0,2,2
25.7121345292,-80.3496077603,3040280150580,410000.0,7875,2303,33596,4667.4,32248.3,14090.0,56674.2,14646.5,5217.4,47,0,11,4
25.638416243400002,-80.3047239788,3350230010110,675000.0,38768,2663,7889,9642.2,6310.6,3015.9,62186.9,18299.8,14892.2,47,0,9,4
25.7738083867,-80.28938549899999,140010032512,250000.0,4880,1238,2692,4164.5,23823.5,2113.8,31784.0,13356.8,3702.6,16,0,7,4
25.914819829099997,-80.1765342829,722170200310,238000.0,8486,1644,2100,4874.6,18088.5,4514.6,50435.5,47555.3,10185.2,31,0,9,2
25.708894121999997,-80.300028544,940250690240,770000.0,5673,2919,0,2168.1,16767.8,6496.8,43022.0,8602.6,5753.1,27,0,1,5
25.7471340938,-80.4306727848,3049101300120,500800.0,7612,3232,4590,12969.3,60942.5,31691.1,78992.6,44040.5,11396.1,0,0,5,2
25.6387894587,-80.4551384706,3059200110850,508400.0,5250,2958,1760,204.5,49588.4,36308.6,99853.7,50011.1,23000.4,0,0,10,4
25.4706956585,-80.49727243640001,3078140130390,246000.0,6000,2096,2640,1814.5,51666.8,21451.7,149744.1,99621.4,9732.3,0,0,3,2
25.760758393299998,-80.3479659847,3040080050040,310000.0,9375,1661,1870,7843.0,36702.3,4029.5,51370.4,28586.8,7392.1,56,0,3,4
25.711492504299997,-80.2953393246,940250180510,368000.0,12143,1036,0,3036.7,15159.5,4764.0,41191.5,10198.7,7332.5,53,0,1,4
25.7138950479,-80.45594143550001,3049200030540,315000.0,4792,1964,672,9617.7,60914.5,43314.3,89575.9,47803.0,23557.8,18,0,12,4
25.7375919332,-80.2275957266,141150850010,1125000.0,14515,3386,27223,2046.2,1188.6,297.6,18201.6,11033.3,6741.9,78,0,11,2
25.9085857717,-80.1911135691,3022190400120,344900.0,9367,1649,23114,8887.2,22774.8,2073.9,47894.1,47225.0,6142.1,16,0,7,4
25.9574274769,-80.17568759560001,3022050020730,305000.0,8125,1519,25312,407.9,18663.5,2380.7,60458.1,60458.1,640.3,16,0,12,4
25.494570036,-80.4223246806,3079030251050,249000.0,8222,1892,0,20858.5,27078.2,17818.2,127361.1,79014.6,1223.6,13,0,8,2
25.7460524405,-80.2684720405,341170083020,979000.0,12500,3036,32183,6484.7,11987.5,4206.0,27244.7,3404.4,13404.1,41,0,3,5
25.7523547686,-80.4442935362,3049090120230,465000.0,5250,2735,33528,11710.8,65757.4,35910.0,83253.5,48909.8,12297.1,11,0,5,4
25.781795380300004,-80.24725872020001,131330190070,255000.0,8880,1758,4351,5843.8,18226.0,1047.5,17985.6,12249.8,874.3,66,0,3,2
25.8423420809,-80.1814167086,132070510890,660000.0,8850,1802,3434,2275.5,20487.9,1243.1,24092.1,24092.1,8042.6,46,0,1,4
25.941100693400003,-80.3308989457,3020100150010,482000.0,10422,2585,8042,24323.3,69224.3,0.0,75027.4,73489.1,6444.5,32,0,11,4
25.466540994299997,-80.5222687479,3078150060530,333000.0,19689,2910,585,10137.0,59905.1,13156.8,156425.5,105938.6,16386.5,10,0,12,2
25.602470641999997,-80.33510954,3350330320540,380000.0,15000,1741,34561,9761.2,8576.8,5159.3,78709.6,31975.7,11846.8,23,0,4,2
25.878924744099997,-80.2413719739,3021340020420,215000.0,9028,1487,2942,3286.9,39660.5,600.1,40412.3,40412.3,10610.2,0,0,2,4
25.4579956996,-80.45445492260001,1079200020770,189900.0,8721,1994,8984,8778.5,37815.9,26232.8,144364.8,95735.1,2744.6,31,0,3,2
25.518003430500002,-80.4917566828,3068360010304,311000.0,23084,2388,0,477.8,50375.6,23127.8,136079.1,85285.8,21895.2,16,0,8,4
25.661271074899997,-80.3573367954,3050080160620,438000.0,17424,1802,1328,4541.0,23552.2,21973.4,68447.7,17421.3,4299.5,35,0,3,4
25.8529748057,-80.1369230754,232100121350,572000.0,6512,1643,468,15467.6,5907.9,555.1,33196.7,22692.9,14512.2,18,0,4,4
25.571058262399998,-80.3287791696,3660100210200,340000.0,5500,2140,25488,15692.2,7527.4,6799.8,87095.8,42913.8,11210.6,8,0,7,2
25.7701453723,-80.2891846609,140010010380,275000.0,5650,2379,5240,5490.3,22847.0,3390.2,31792.6,12467.2,5029.3,69,0,1,2
25.6232265518,-80.4188524348,3059270300680,367000.0,5000,2884,25949,2336.2,36738.0,23258.6,92990.1,41995.8,11778.2,13,0,3,2
25.71471364,-80.33830727680001,3040280510210,525000.0,8370,2994,28804,2253.0,29326.7,10803.6,52916.1,12523.7,2661.9,26,0,6,4
25.737342195,-80.26251105840001,341170042630,430000.0,7102,1679,550,2848.7,8632.5,2652.0,27000.5,4573.5,16781.8,40,0,9,4
25.5352251083,-80.386561035,3069250121170,195000.0,6052,1607,1608,12786.7,18287.5,11616.5,108475.7,60617.1,1979.1,15,0,3,2
25.4663844913,-80.4250234786,1079150190470,369400.0,7649,3445,550,17689.7,27889.0,16524.3,136247.9,88639.3,5923.3,0,0,8,2
25.8485388329,-80.2493027394,3031090021010,125000.0,8175,1225,1888,936.8,39505.0,10939.1,32019.7,32019.7,13163.2,62,0,7,4
25.7284751089,-80.3552907287,3040200030120,260000.0,8025,1674,485,9565.3,35324.0,12869.2,56257.1,19987.9,9315.4,62,0,2,4
25.9359254123,-80.2355409475,3421100012480,166000.0,15050,1669,3540,5902.6,37729.9,1029.0,59518.5,59518.5,3345.6,58,0,9,4
25.673977784899996,-80.3860537047,3059010531270,242300.0,3011,1666,0,5573.4,33790.2,31146.4,73762.0,24463.2,780.1,28,0,11,4
25.6081770166,-80.3398127846,3350330000240,574900.0,40946,2115,25509,7437.3,10160.0,5608.8,77951.5,30306.3,11210.3,52,0,8,2
25.68605932,-80.4528552907,3049320161020,345000.0,4560,1905,1536,8835.7,54755.9,46471.9,91727.9,45910.0,20998.5,22,0,9,4
25.650734584600002,-80.3686546333,3050180022470,485000.0,15000,1839,30195,4068.5,24228.8,21367.9,73753.5,22693.5,3831.4,16,0,6,4
25.823134016599997,-80.1357205928,232220110610,825000.0,6000,2066,1584,17039.4,5052.3,323.0,25182.3,11893.4,3686.2,41,0,1,5
25.8619580159,-80.1882165642,1132060140510,492000.0,12900,1777,2542,1210.9,22727.1,3185.4,30967.6,30967.6,6501.8,66,0,7,4
25.953471618400002,-80.3221836808,3020020200460,362000.0,4827,2072,7050,29362.5,66724.1,1195.8,77035.3,76940.6,5066.3,0,0,1,4
25.602941148699998,-80.4344067258,3059330640440,349100.0,5920,2277,30000,1670.6,41325.5,22911.5,101553.4,50488.0,18608.9,0,0,6,4
25.698468577600003,-80.4515915943,3049320090120,350000.0,6300,2423,0,10513.1,56613.7,44650.4,89803.3,45618.2,20783.8,23,0,12,4
25.6972980801,-80.3038269966,940350130930,650000.0,19602,3654,1400,552.9,16238.3,8807.4,46435.4,4360.8,4230.5,47,0,12,4
25.6979585153,-80.4083419636,3049350040520,345000.0,7648,1769,0,16748.7,44988.8,33246.5,76481.1,31402.1,6831.4,42,0,6,4
25.9510214055,-80.2728623686,3421050065080,178000.0,9375,1156,10284,19286.3,50490.4,2304.4,68567.8,68567.8,7354.6,45,0,3,5
25.6354866214,-80.297568083,350240021240,700000.0,15150,2793,25805,12293.2,4893.9,671.8,61767.0,19875.4,16738.9,37,0,1,4
25.932459841999997,-80.1947695498,722070072940,175000.0,5500,993,825,1972.7,24393.5,6121.8,56583.6,55673.2,1782.0,36,0,12,2
25.674195705,-80.42540324720001,3059030370770,285500.0,5000,1542,0,13128.5,44752.1,37352.2,85140.7,37206.0,12102.5,28,0,7,4
25.9198042072,-80.1763441918,722170091680,152000.0,6300,957,480,5021.3,18056.3,4217.2,52260.9,49272.0,8721.0,31,0,9,2
25.801044770100003,-80.2211859832,131260200440,215000.0,19320,2974,1650,1000.8,20072.6,2498.7,12812.6,12812.6,4025.3,81,0,3,2
25.8695872481,-80.1890447296,1132060170750,640000.0,11900,2491,39916,2531.0,22734.0,2651.8,33732.5,33732.5,6303.9,41,0,6,4
25.6320631668,-80.3055698055,3350230210020,535000.0,21600,2117,4415,10311.5,4389.2,2099.9,64281.5,20577.0,17074.2,35,0,1,4
25.7756338537,-80.4151871888,3039520370210,323000.0,5016,1689,2884,2550.8,59082.8,26534.7,73174.8,46070.6,718.0,16,0,6,4
25.690024115,-80.2830522667,3041310310250,900000.0,36155,3713,27992,5227.2,9036.7,4359.0,43180.2,9887.2,10687.9,45,0,5,4
25.9169894852,-80.1839059821,3022180320150,285000.0,8699,2127,4969,7298.4,20507.3,5689.2,51037.8,49133.0,7715.3,21,0,3,4
25.640506971700002,-80.378975928,3050190031670,165000.0,7500,1010,1530,3789.8,25719.8,18986.2,78752.9,27683.2,2021.5,44,0,4,2
25.568251464699998,-80.3375695447,3660090231200,372000.0,6930,2505,21500,12844.9,10072.2,7074.9,89469.4,44342.9,8284.4,11,0,7,4
25.9268673611,-80.2463311492,3421090040410,225000.0,5250,1516,12420,7500.9,41200.3,2482.9,57316.7,57316.7,167.0,0,0,9,2
25.7285219517,-80.29376872819999,3040240150310,300000.0,7500,1214,938,4390.6,15624.2,3048.6,37540.4,13801.8,8020.2,67,0,5,4
25.8669079875,-80.1897667611,1132060135410,725000.0,11838,2420,4470,2376.2,23087.5,3499.9,32755.5,32755.5,6039.3,59,0,11,4
25.8071116191,-80.20299794,131250240670,260000.0,7250,1838,1782,3394.5,21384.3,5401.7,11533.9,11533.9,827.4,62,0,5,1
25.5458627574,-80.3665182031,3060190084470,239000.0,5000,2207,0,9489.7,12990.6,4237.1,101521.3,54654.3,1232.5,10,0,10,2
25.932950488600003,-80.3329258571,3020100031990,285000.0,7889,1089,1123,21389.4,69717.6,814.1,73105.4,70928.9,4675.3,21,0,9,4
25.7684374592,-80.3625311377,2540050320140,210000.0,3645,1352,3699,5046.3,42275.0,9049.3,55956.5,33224.5,4498.1,35,0,12,4
25.495312981999998,-80.4251320064,3079030011840,98900.0,8978,1311,4284,20171.0,28013.8,18754.8,127696.9,79202.4,2109.1,59,0,4,2
25.8975933919,-80.15116383430001,622280200450,980000.0,9375,3083,39782,3584.5,9599.0,5.6,45956.4,39406.1,19144.5,57,0,6,5
25.747034225700002,-80.2976508338,3040130050320,415000.0,10000,1996,16579,3230.7,19970.2,3385.4,36127.1,12809.6,7246.2,57,0,3,4
25.8273953498,-80.29126474,530130051690,417000.0,10050,1801,18752,2228.4,39608.6,741.1,37244.7,30177.6,9971.7,61,1,6,4
25.862824109,-80.2730381838,431050111560,195000.0,6900,1309,2737,4236.2,47480.5,9471.5,40915.4,40915.4,16302.7,67,0,3,4
25.9067065237,-80.1800895217,622190150800,289900.0,8100,2785,10388,5628.4,19112.2,5121.7,47378.9,45171.4,9779.3,26,0,12,4
25.840046310199998,-80.2233477783,3031110230420,75000.0,5000,873,1760,291.2,34037.5,6475.6,25107.7,25107.7,5616.7,38,0,3,2
25.932236639899997,-80.3039476336,3020120072350,225000.0,4067,1328,720,19723.1,60186.3,1408.3,67303.2,67303.2,2694.3,29,0,8,4
25.8335989424,-80.12539075560001,232140031530,1850000.0,7436,1871,324,20500.1,1932.8,565.5,30246.2,15664.2,8254.3,37,0,2,5
25.896590643699998,-80.1480698498,622280170630,900000.0,18745,3992,22191,4621.6,8524.0,80.8,45894.1,38871.9,20105.8,59,0,9,5
25.744402788200002,-80.4299973736,3049101280090,470000.0,6979,3292,38800,13960.6,60531.9,31662.1,78912.8,43372.5,12247.9,0,0,4,2
25.6152638524,-80.3405500221,3350280060140,370000.0,7500,1645,34434,4913.3,10847.2,7942.7,76161.5,27985.8,12392.0,21,0,7,4
25.591119021500003,-80.3130758041,3660030343270,505000.0,13638,4097,0,16557.5,1534.0,1482.3,78146.0,35300.8,17550.4,11,0,6,2
25.5623232122,-80.4020355306,3069140110770,550000.0,21094,4073,85600,8170.1,26103.2,9294.0,103938.8,54246.5,12625.8,9,0,8,2
25.682531560999998,-80.4360178628,3059040010590,315000.0,6346,2563,0,14275.5,49231.2,41873.6,87052.9,40364.5,15448.0,35,0,2,4
25.4384245569,-80.4904379292,1678250182310,108000.0,4800,1181,941,9084.5,50779.4,22703.2,157250.4,107949.6,7083.7,11,0,5,2
25.6821798049,-80.46056657279999,3059050160030,335000.0,5040,2131,0,6235.7,56407.0,47242.5,94600.7,48489.2,23576.9,18,0,12,4
25.9314181962,-80.2531253493,3421090093300,224000.0,7950,1902,1721,10028.1,43494.6,3166.0,59606.9,59606.9,1932.7,62,0,8,5
25.5570651621,-80.36965612600001,3060180300040,298000.0,6000,2484,0,5385.3,15993.9,3234.3,98780.9,51160.8,2260.5,9,0,8,2
25.8357281002,-80.2378388949,3031150430620,97000.0,7000,1157,1456,756.5,33782.1,10491.0,26036.0,26036.0,8496.4,60,0,5,2
25.841003772399997,-80.3580846288,3530080071160,920000.0,5818,3723,29369,8220.8,57090.5,10927.4,59173.0,46578.7,9436.2,1,0,1,5
25.699632994699996,-80.28122938140001,3041310192040,740000.0,10000,2064,37209,3102.4,10444.8,2923.8,40349.5,11282.3,11805.1,64,0,8,4
25.5174368004,-80.4215242973,3069340010160,155000.0,19625,1176,0,22126.4,27514.2,21570.1,120545.9,71525.1,3833.4,41,0,2,2
25.8699623535,-80.2943161616,420360112890,316500.0,9000,1802,10178,8324.0,53198.5,9712.8,47553.1,45237.4,9359.8,60,0,11,5
25.851183881199997,-80.28923111510001,431070101700,283000.0,7866,1843,2090,1353.3,46577.3,6089.4,41677.7,38206.4,10868.2,24,0,1,4
25.6326414658,-80.36758780529999,3050190030220,150000.0,7875,944,0,8505.9,21223.3,14940.3,77766.2,26948.4,4290.4,37,0,8,2
25.508603210100002,-80.458661837,3069320090160,295000.0,17088,2859,323,10251.2,39173.1,30776.7,130952.0,80930.0,12850.2,33,0,9,4
25.7448518787,-80.3293808227,3040150021070,344000.0,7680,1311,4015,5895.5,28705.7,3465.5,46411.8,21116.8,3109.4,62,0,9,4
25.723404657399996,-80.26201334609999,341200232870,549000.0,5000,1201,787,890.3,5462.0,1245.1,29877.1,9521.6,18424.9,16,0,5,5
25.636183514099997,-80.36729193949999,3050190120190,212000.0,7500,1102,0,7776.9,21577.9,16154.4,76836.5,25933.2,5041.0,16,0,11,2
25.6627615682,-80.3698331918,3050070010600,378000.0,15540,2145,5080,1011.5,27030.3,25695.0,71446.8,20717.0,768.6,48,0,5,2
25.578811969,-80.32223771439999,3660100130260,370000.0,17660,2635,58908,17972.0,5188.2,3325.0,83522.5,39887.6,13605.8,31,0,1,2
25.7491162229,-80.3241677163,3040100150680,262100.0,7500,1637,355,4095.2,27815.2,1534.2,44372.9,21525.0,1378.6,60,0,9,4
25.8388384225,-80.2784128785,431070180990,225000.0,9112,1573,4403,768.2,40863.7,4891.7,36074.9,33022.9,12137.1,58,0,4,4
25.6103922243,-80.4358788275,3059330041340,315000.0,7500,2139,25452,3750.1,41857.7,24808.6,100273.9,49261.5,18724.2,22,0,12,4
25.828688480500002,-80.2131300654,131140120170,115000.0,6148,1018,2821,4502.4,29399.7,9423.1,20009.0,20009.0,2219.7,26,0,3,2
25.6318819044,-80.43126354489999,3059210020150,310400.0,4400,2204,1541,1220.7,41359.0,28381.0,94514.0,43885.8,15239.8,27,0,10,4
25.8176362558,-80.21209073050001,131230111820,195000.0,5000,1020,825,2443.5,25377.2,8847.6,16155.2,16155.2,1804.6,16,0,11,4
25.5740256147,-80.3549005197,3660080022230,185000.0,9515,1159,760,7100.8,16102.2,1692.1,90923.2,43702.7,2753.5,41,0,7,2
25.7475059386,-80.3939501915,3049120770160,384000.0,8270,2555,3280,12637.9,49206.5,19880.4,67029.7,34056.9,2989.3,20,0,7,4
25.5274668235,-80.4165695251,3069270190100,160000.0,5597,1466,5225,19819.4,27108.5,20624.8,116748.3,67606.7,5147.7,12,0,8,2
25.892147761100002,-80.3604169506,2720290020010,650000.0,16929,3958,16129,4225.4,71711.8,6477.7,69235.2,61604.2,5038.1,14,0,11,4
25.6819457138,-80.3464099303,3050040010160,1228000.0,33018,4320,43338,2571.1,26931.8,20967.5,61073.3,10993.4,2315.2,13,0,4,4
25.841353477600002,-80.1779390003,132070320570,438000.0,7500,1235,76,3400.8,19327.8,607.4,23951.4,23951.4,9175.8,21,0,1,4
25.580700638000003,-80.3459007911,3660040021890,275000.0,8250,1803,24851,10521.7,12669.5,2587.3,87245.7,40533.8,6210.0,31,0,11,2
25.573272372399998,-80.3827393712,3069120411150,180000.0,4500,1231,5484,1868.7,23086.1,2802.6,96823.6,47635.9,6134.4,23,0,1,2
25.854989575100003,-80.2551598366,3031040063820,128000.0,12653,1798,3552,691.0,42419.1,10060.2,35054.3,35054.3,15458.7,59,0,3,4
25.6661631822,-80.3182286855,2050110000560,1090000.0,31363,3937,74398,4973.1,16827.1,11318.3,57507.0,8117.9,4159.1,16,0,8,2
25.9391005074,-80.1884290954,3022070250530,224000.0,7500,1918,13438,1611.7,22450.7,2925.7,59014.8,57184.3,793.0,21,0,4,2
25.7314014307,-80.4439656421,3049160130060,329900.0,4810,2090,0,15546.7,61843.7,37342.9,84280.1,45684.7,18451.9,14,0,10,4
25.7293318215,-80.43549038409999,3049160120150,364900.0,5303,1839,4392,17689.9,59288.0,34941.8,81696.7,42801.5,16887.8,14,0,12,4
25.7485695153,-80.2171335284,141390071580,436000.0,5151,1046,0,243.9,2732.6,2297.8,12959.4,12959.4,1817.6,79,0,5,2
25.6975310296,-80.3965687231,3049360290010,900000.0,14346,4077,46612,13615.8,42009.5,29886.2,72957.1,27524.5,3236.4,10,0,5,4
25.7271725557,-80.28064635279999,341190013450,1360000.0,20000,4155,2908,4054.8,11379.8,2582.1,33976.2,10785.9,12222.7,67,0,6,4
25.868044156999996,-80.2224607168,3031020110170,187000.0,9997,1262,0,9755.8,33737.1,4451.1,34552.2,34552.2,4611.3,36,0,9,4
25.8529211829,-80.1373990551,232100121170,442000.0,6500,1662,0,15326.8,6043.3,570.1,33084.1,22717.6,14522.4,69,0,10,4
25.852263934099998,-80.2689878637,431080017012,270000.0,5440,1736,10060,2600.6,43466.3,10637.1,37154.6,37154.6,15675.6,45,0,10,4
25.904380961300003,-80.21647084199999,3021230060360,162700.0,7875,958,2598,4594.2,31009.7,3562.0,47019.6,47019.6,2095.9,21,0,12,2
25.6366581695,-80.364846662,3050200180460,167000.0,9900,1233,2212,8158.3,20890.6,16109.5,76136.2,25280.3,5807.7,24,0,6,2
25.765494574899996,-80.33888259999999,3040040640040,275000.0,3528,1572,0,6164.5,35002.9,1425.8,48260.4,26998.6,5686.2,30,0,5,5
25.8194950491,-80.3667995548,3530200390220,505000.0,6277,2065,25824,12307.9,53930.7,15982.6,59331.7,43681.3,6429.2,23,0,3,5
25.5764720121,-80.3780939128,3060070080890,235000.0,11641,1633,5963,1719.4,22663.8,2465.6,94914.7,45866.9,4351.7,54,0,8,2
25.6911864807,-80.4312199637,3049330480170,308000.0,5625,1530,22997,16131.9,49531.6,40710.8,84409.3,38784.5,13857.2,31,0,10,4
25.9315987695,-80.34237050109999,3020090021470,385000.0,7530,2408,34214,19261.0,72801.3,408.9,74735.4,71602.6,2544.9,18,0,7,4
25.5588807696,-80.5046415429,3068140000380,400000.0,55757,2866,35115,7740.6,58033.3,27531.5,129544.7,78498.9,34661.4,24,0,9,4
25.729403319499998,-80.4239404418,3049150080590,475000.0,7916,2298,55630,19346.5,56610.8,31393.0,77984.1,39266.5,13095.4,0,0,5,4
25.6078455984,-80.42135080930001,3059340081430,233000.0,3837,1310,5893,452.6,37024.5,20526.1,97091.5,46022.8,14209.8,21,0,12,4
25.85676569,-80.22545442149999,3031020020190,139000.0,8250,1240,2384,5730.4,34982.3,3055.4,30993.2,30993.2,5692.0,67,0,7,4
25.9420276998,-80.2346815805,3421030030080,178000.0,7500,1250,18121,7364.0,37699.8,3242.5,61614.8,61614.8,3135.1,61,0,3,4
25.745034211,-80.2982736846,3040130061740,507500.0,7500,1599,4266,3045.0,19726.9,2820.7,36566.1,13115.4,7043.2,10,0,5,4
25.715031749899996,-80.2640735591,341290272010,1220000.0,10000,3052,24913,2685.0,4902.6,935.7,32398.4,12620.3,17686.8,40,0,2,5
25.8355817953,-80.3677214799,3530170390490,1518200.0,5994,4245,37075,11307.7,57965.6,14465.7,61395.7,47538.4,6248.9,0,0,1,5
25.9326155902,-80.2910157668,3021070054120,250000.0,7500,1603,12135,16800.3,55956.3,793.4,65197.4,65197.4,2682.2,50,0,3,4
25.546383909699998,-80.3833752778,3069240023890,375000.0,5135,3293,3050,8632.7,18224.1,8539.5,104601.3,56503.0,5775.2,0,0,9,2
25.889395305700003,-80.2004833812,621250150670,175000.0,8339,1396,2129,8787.7,25937.4,2066.9,40999.5,40999.5,2814.6,66,0,6,2
25.7187071454,-80.2999309201,940240570130,535000.0,12625,2468,20854,2262.0,16766.4,6253.7,41042.0,11794.7,5996.0,47,0,8,4
25.550854860799998,-80.3828023929,3069240020550,374200.0,5000,3293,2110,6978.7,18645.4,7370.2,103184.4,54929.0,6605.0,0,0,8,2
25.8208311985,-80.1332330938,232220090500,1200000.0,8668,2590,0,17914.8,4184.1,784.4,25238.0,10962.6,2981.5,28,0,7,5
25.5229974537,-80.3973823817,3069260040740,208000.0,7500,1481,1037,18071.1,20634.8,16466.1,114171.2,66138.0,631.7,41,0,8,2
25.5617470753,-80.35018375899999,3660170120340,229000.0,4182,2011,2232,9369.4,12492.8,2837.3,93715.4,47555.1,4098.0,28,0,6,4
25.6983104046,-80.395635199,3049360430080,887000.0,13902,3753,73640,13556.4,41990.4,29475.4,72554.9,27237.7,3117.6,0,0,6,4
25.4688690557,-80.4451277891,1079170220790,275000.0,6201,2671,0,11027.5,34456.6,23121.1,139348.3,90789.7,1470.8,9,0,11,2
25.699846857199997,-80.4539445809,3049290021220,331000.0,4545,1857,11042,10087.9,57535.2,45055.2,90371.2,46414.5,21609.9,10,0,8,4
25.7351624943,-80.311661437,3040140080380,450000.0,9400,2268,19382,142.6,21979.4,145.0,41911.3,16933.3,2223.4,32,0,9,4
25.9453419293,-80.2877071341,3021060320660,265000.0,4372,1613,0,19941.4,55159.4,3039.1,68770.8,68770.8,7301.5,22,0,2,4
25.7516146487,-80.3212747301,3040100200920,335000.0,7500,2573,5305,3133.1,27411.4,544.1,43246.1,20582.9,421.8,53,0,3,4
25.9532795978,-80.2178127598,3421020051620,189000.0,7500,1699,4133,7281.3,32480.8,2559.3,64672.5,64672.5,3491.4,59,0,10,4
25.4903964961,-80.44171946979999,3079090070340,140000.0,7875,1739,4916,14555.6,33402.3,23115.9,132440.8,83413.8,4253.8,49,0,3,2
25.825371422699998,-80.2464997636,3031160092441,140000.0,3480,1016,1862,1329.2,31431.2,7790.2,24994.8,24994.8,4727.8,5,0,4,4
25.4876356832,-80.4157204483,1079100340990,300600.0,5122,1954,1430,21905.5,24834.4,14752.9,128148.7,80339.1,1941.2,0,0,8,4
25.6059149748,-80.4443759782,3059330351450,369000.0,8412,2185,5400,4897.1,44596.9,26283.8,103485.8,52484.7,21829.2,0,0,4,4
25.57303838,-80.3818152317,3069120411080,230000.0,4570,1351,8520,1560.2,22793.8,2467.2,96687.9,47569.5,5822.2,3,0,4,2
25.8148573886,-80.27217144640001,531200300740,340000.0,12075,1672,2474,3911.7,32651.3,288.0,29533.5,24083.2,3729.4,65,1,12,4
25.6566748146,-80.4465778288,3059090480830,480000.0,5366,3373,36432,6647.7,48668.1,37659.1,94233.8,45303.2,19758.2,5,0,8,4
25.7614940287,-80.274198634,341070200230,720000.0,11413,2706,25331,8470.1,17110.0,6627.6,27330.6,6630.7,7824.9,63,0,6,4
25.7583533004,-80.2973112925,1540120212760,465000.0,7102,1747,32066,3451.2,22368.0,6046.0,35032.9,13071.1,7547.2,49,0,11,4
25.8064248334,-80.3307442231,3530270710310,1059200.0,4515,4182,39305,3761.9,41847.8,3768.3,46667.5,31411.2,3144.7,0,0,7,5
25.577582310100002,-80.33098008260001,3660100250120,290000.0,6173,1923,2288,15078.6,8154.1,6123.7,85469.7,40656.6,10718.4,14,0,10,4
25.5994875953,-80.4336532097,3059330250010,197500.0,6314,1815,1044,689.8,41101.0,22069.3,102146.1,51076.6,18423.1,15,0,5,2
25.6622877265,-80.3179844034,2050110080150,660000.0,33105,2286,53,4397.6,16014.2,11424.4,58440.7,9533.3,5615.9,59,0,7,2
25.970930683200002,-80.1971523517,3012310990970,283000.0,4243,1999,0,8685.7,25855.4,1764.4,57477.6,57477.6,8881.5,25,0,5,5
25.770605508400003,-80.4126794136,3049020270020,316000.0,4500,1273,5471,4348.8,57655.6,25473.6,72409.0,44224.2,2531.0,12,0,10,4
25.8228460273,-80.3020539912,530240160900,320500.0,9525,1146,3112,1602.4,40082.7,2404.0,39648.3,30146.8,6383.6,35,1,2,5
25.622589096,-80.4438687513,3059280030300,320000.0,13479,1688,31219,5672.3,44869.9,29596.2,99808.3,49110.2,19798.4,32,0,1,2
25.895727946100003,-80.1716107595,622290260140,200000.0,8960,1617,70,963.9,16331.4,1686.0,43753.5,40455.9,12402.5,67,0,3,4
25.8917706928,-80.35814068149999,2720290340120,700000.0,18243,4471,1960,4294.4,71161.6,6064.2,68550.3,61082.0,4533.3,4,0,12,2
25.561074779499997,-80.3451007783,3660160100140,299500.0,8667,2922,0,10962.6,11222.7,3488.8,93009.8,47402.2,5748.9,11,0,7,2
25.5403074644,-80.3772524648,3060190091670,340700.0,4560,3127,3200,10693.9,15629.1,8100.7,105200.0,57762.1,3222.9,0,0,6,2
25.876109410100003,-80.285413643,421310340290,190000.0,7938,976,4173,8130.0,53662.8,6087.6,47228.8,46764.9,12376.3,62,0,8,4
25.725025303800003,-80.4308976659,3049220281010,334000.0,8116,1641,0,18570.3,57107.9,34130.9,80581.0,40854.5,15456.6,29,0,10,4
25.7428618076,-80.2718774221,341180040390,765000.0,6750,2245,0,6384.6,12308.5,2613.2,28768.5,4933.8,14538.3,55,0,6,5
25.7347171047,-80.4327201177,3049160410120,370000.0,5000,2102,510,17474.4,60016.2,33465.6,80434.3,42693.0,15861.5,2,0,5,4
25.8844479158,-80.1882662354,1722300310790,735900.0,15365,2297,680,4348.7,22066.4,309.6,39118.2,38955.3,6703.3,11,0,11,5
25.6966808002,-80.2658263209,341320180060,1620000.0,17797,4224,32763,7285.6,5508.8,1196.1,37656.6,15843.1,16799.0,18,0,1,4
25.8345346911,-80.2274226949,3031150054730,75000.0,3600,863,1120,2226.1,32373.5,8864.9,23890.6,23890.6,7074.6,58,0,4,2
